image,category,x1,y1,x2,y2
91d46242-e579aa5a,person,1076.489656,328.823319,1107.539646,427.679854
91f744bd-246be6b7,person,201.896941,390.857205,236.041276,457.66134
921f6518-683cbad4,person,775.616162,407.975424,787.518201,437.069294
92751aa0-7fe3fc0b,person,835.076429,391.597438,859.551268,454.532741
928eb28a-6fdd8c0a,person,355.966539,329.491759,378.431888,359.445556
9297e0dd-c54ebd28,person,751.769187,335.50521,768.099087,385.979444
9297e0dd-c54ebd28,person,765.130013,329.567064,779.975376,385.979446
92cd118c-fc3ae84d,person,406.767818,425.484129,430.475145,471.651027
92cd118c-fc3ae84d,person,131.014174,429.227391,143.491715,449.191455
92cd118c-fc3ae84d,person,57.396686,430.475145,86.095028,486.624078
92cd118c-fc3ae84d,person,37.432621,431.722899,57.396686,472.898782
92cd118c-fc3ae84d,person,0.0,424.236375,17.468557,495.358355
92cd118c-fc3ae84d,person,368.087443,426.731883,386.803753,471.651028
92cd118c-fc3ae84d,person,356.857656,427.979637,373.078459,471.651028
92cd118c-fc3ae84d,person,451.686963,421.740866,467.907766,466.660013
92cd118c-fc3ae84d,person,494.110601,422.98862,506.588142,461.668996
92cd118c-fc3ae84d,person,500.349371,424.236375,515.32242,461.668995
92cd7f5e-a51d3942,person,506.588141,346.875624,515.322421,365.591935
92cd7f5e-a51d3942,person,499.101617,346.875624,504.092633,360.600918
92cd7f5e-a51d3942,person,772.359752,336.893592,778.598524,354.362148
92cd7f5e-a51d3942,person,761.129966,335.645837,773.607506,375.573968
92cd7f5e-a51d3942,person,699.990018,341.884608,703.73328,358.10541
92cd7f5e-a51d3942,person,706.228788,345.62787,713.715312,360.600918
92cd7f5e-a51d3942,person,690.007986,346.875624,697.49451,356.857656
92cd7f5e-a51d3942,person,723.697345,341.884608,734.927131,361.848671
92cd7f5e-a51d3942,person,732.431623,340.636854,741.165901,363.096425
92cd7f5e-a51d3942,person,919.594729,333.150329,935.815532,366.83969
92cd7f5e-a51d3942,person,837.242963,326.911559,860.950288,394.290279
92ef483c-bf103292,person,32.861457,350.28915,44.607679,363.014225
92ef483c-bf103292,person,11.326714,356.589083,27.967198,369.866188
92ef483c-bf103292,person,745.885151,324.839001,758.610226,353.225706
92ef483c-bf103292,person,717.498446,330.712112,729.244669,348.331446
92ef483c-bf103292,person,677.365518,334.62752,691.069445,356.162262
92ef483c-bf103292,person,807.832515,322.881297,826.430701,387.485523
92ef483c-bf103292,person,783.361217,325.817854,809.790219,395.316339
92ef483c-bf103292,person,774.55155,328.754408,802.938255,401.189449
92ef483c-bf103292,person,737.355177,333.648668,782.382365,423.703043
92ef483c-bf103292,person,979.830757,318.965889,996.471239,353.225706
92ef483c-bf103292,person,971.99994,325.817854,1015.069424,404.126004
92ef483c-bf103292,person,829.926613,324.839001,848.524799,376.718152
92ef483c-bf103292,person,677.50538,336.585223,726.447973,420.766485
92ef483c-bf103292,person,720.574863,335.606372,748.961571,423.703043
92ef483c-bf103292,person,740.151901,331.690964,773.432866,424.681897
92ef483c-bf103292,person,754.834679,359.098817,791.0522,422.724191
92ef483c-bf103292,person,831.464793,331.830811,876.491981,422.864038
92ef483c-bf103292,person,874.534276,325.957699,907.815243,423.842891
92ef483c-bf103292,person,926.413427,323.021143,956.757836,401.329294
92ef483c-bf103292,person,953.82128,320.084588,982.207985,401.329298
92ef483c-bf103292,person,992.555831,324.978847,1042.477278,414.054371
92ef483c-bf103292,person,4.791021,289.03279,232.863515,686.446664
92ef76c3-ee33ee74,person,912.030304,301.094936,1060.703739,575.953384
930e8346-bf1c9060,person,818.92936,322.979618,843.420705,384.207981
930e8346-bf1c9060,person,1060.991865,315.326072,1100.790301,425.537126
932c1c93-8990e4a4,person,388.001167,410.182549,419.85201,474.982536
9349d497-95fd868b,person,689.528457,303.235808,713.035111,394.911751
93656fb8-2260408f,person,1106.551345,288.828444,1138.816891,394.699764
93656fb8-2260408f,person,1055.128133,299.919724,1101.509852,393.691466
9366234f-c57d1a2a,person,180.794403,658.462042,206.106885,719.212
9366234f-c57d1a2a,person,206.106884,666.899536,226.356871,719.212
9366234f-c57d1a2a,person,297.231821,663.52454,325.919302,719.212001
9366234f-c57d1a2a,person,417.044239,648.33705,452.481715,719.212001
9368c730-dc7e4369,person,983.582601,212.281765,1112.949612,490.246018
93821de4-e2d517b5,person,681.273706,229.586744,697.49451,237.073267
93821de4-e2d517b5,person,671.291675,230.834498,681.273708,245.807546
93821de4-e2d517b5,person,660.061889,229.586744,673.787183,248.303055
93821de4-e2d517b5,person,646.336595,234.577759,658.814135,250.798563
93821de4-e2d517b5,person,640.097824,233.330005,646.336593,255.789578
93821de4-e2d517b5,person,631.363547,230.834498,643.841087,255.789578
93821de4-e2d517b5,person,625.124776,232.082251,631.363547,258.285086
93821de4-e2d517b5,person,617.638251,234.577759,626.372529,267.019365
93821de4-e2d517b5,person,606.408464,232.082251,617.638251,267.019365
93821de4-e2d517b5,person,590.187662,232.082251,601.417449,257.037332
93821de4-e2d517b5,person,566.480335,235.825515,577.710122,250.798565
93821de4-e2d517b5,person,520.313435,232.082251,526.552205,247.0553
93821de4-e2d517b5,person,511.579158,235.825515,522.808945,252.046319
93821de4-e2d517b5,person,1245.258536,224.595728,1277.700141,253.294071
93821de4-e2d517b5,person,480.385307,242.064284,494.110601,268.267119
93821de4-e2d517b5,person,83.599521,229.586744,112.297863,314.434019
93821de4-e2d517b5,person,169.69455,225.843482,202.136155,316.929526
93821de4-e2d517b5,person,252.046317,242.064284,269.514873,259.532842
93821de4-e2d517b5,person,374.326213,224.595728,386.803753,250.798563
9382f454-5d8146d6,person,221.195913,356.288719,244.948495,387.46398
9382f454-5d8146d6,person,190.02065,357.773255,218.226839,388.948519
939c6dc5-1a408160,person,235.977917,316.833905,254.404445,381.326751
93a93708-3a1f173f,person,16.395123,428.416777,87.030149,635.715218
93b93cd9-36e1cc8d,person,34.937112,334.398082,47.414654,366.839689
93d9c34c-5ce3cd15,person,39.29402,284.081924,89.897039,381.071046
93f4a763-0e26c204,person,241.979778,318.287061,252.589347,346.851284
93f4a763-0e26c204,person,257.486072,318.287061,268.095638,333.793353
93f4a763-0e26c204,person,241.163657,315.022578,304.82107,464.372659
93f4a763-0e26c204,person,315.430638,319.103181,344.810981,371.334904
93f4a763-0e26c204,person,676.972093,345.219043,699.007349,381.128353
93ffb95b-c0f9e3ee,person,915.851466,316.929527,965.761629,406.767817
93ffb95b-c0f9e3ee,person,1236.524255,290.726693,1278.947893,482.880815
94416031-e8cc8932,person,826.494058,282.683504,837.272286,310.118991
944f1b04-9a9cd8f4,person,236.917056,244.600852,249.723381,270.213507
944f1b04-9a9cd8f4,person,229.23326,243.320219,239.47832,267.652241
944f1b04-9a9cd8f4,person,185.691747,230.513891,203.620606,268.932874
944f1b04-9a9cd8f4,person,183.130481,251.004015,193.375543,271.494141
944f1b04-9a9cd8f4,person,153.675928,231.794524,172.885419,270.213507
944f1b04-9a9cd8f4,person,213.865668,239.47832,224.11073,266.371608
944f1b04-9a9cd8f4,person,274.055405,246.39374,288.142365,267.652242
944f1b04-9a9cd8f4,person,266.371609,249.723382,277.897303,271.494141
946a6e0f-6a377064,person,682.000285,300.400132,690.400288,331.600145
946a6e0f-6a377064,person,667.600279,305.200134,680.800284,331.600145
946a6e0f-6a377064,person,706.800283,294.600118,714.000285,334.200134
9479bf52-1343a21c,person,148.551077,235.3587,194.400172,323.388968
948a64a2-fa862b94,person,720.306738,218.777316,760.806732,331.277302
948a64a2-fa862b94,person,795.681729,215.402317,824.931725,318.902304
948a64a2-fa862b94,person,689.931741,237.902314,722.556736,331.277302
948a64a2-fa862b94,person,856.43172,125.402328,1008.306701,560.777274
94ad467e-f7ad5bbf,person,62.825941,278.339587,88.574285,346.572698
94ad467e-f7ad5bbf,person,15.191507,280.914424,31.92793,334.985945
94ad467e-f7ad5bbf,person,218.603419,292.501177,239.202095,347.860116
94ad467e-f7ad5bbf,person,568.780892,287.351509,591.9544,363.309123
94ad467e-f7ad5bbf,person,710.396778,296.363428,732.28287,349.147533
94ad467e-f7ad5bbf,person,768.330552,296.363428,794.078896,365.883956
94ad467e-f7ad5bbf,person,799.228563,301.513098,815.964986,365.883956
94ad467e-f7ad5bbf,person,894.497434,291.213761,913.808692,341.423031
94c84723-005deb5c,person,766.596917,239.33229,788.604483,279.679495
94cbb1bd-4ea9c8fa,person,838.173745,353.77511,862.855729,401.963747
94cbfddd-27c43b27,person,989.766305,328.291379,1027.101403,400.386739
94cbfddd-27c43b27,person,953.718623,327.003961,983.329218,397.811906
94cbfddd-27c43b27,person,921.533196,341.16555,942.131871,396.52449
94cbfddd-27c43b27,person,907.371607,338.590716,922.820614,396.524488
94cbfddd-27c43b27,person,855.874918,348.890053,876.473593,378.500647
94cbfddd-27c43b27,person,378.231766,366.524743,395.106755,385.08723
94d2f586-dff4f09e,person,224.446097,323.280251,281.152736,475.829095
94d466bd-2eec8c3c,person,945.6721,169.602566,1014.55401,287.467165
94f756fc-8c6fd4d5,person,884.481418,350.999759,928.356388,489.374664
94f756fc-8c6fd4d5,person,739.356518,361.124752,766.356499,445.499694
94fd55aa-00b16152,person,620.536185,437.443367,630.927939,490.886675
94fd55aa-00b16152,person,610.144431,440.41244,623.505256,498.309357
94fd55aa-00b16152,person,120.247443,443.381512,151.422704,496.824819
94fd55aa-00b16152,person,0.0,435.958831,19.298972,476.041312
9510d526-cc315c7c,person,1112.064789,350.801004,1152.010013,454.248891
953d4355-da3c7e25,person,507.599823,339.862381,529.199816,392.512365
954b6095-30b8d6e2,person,955.356369,327.71227,984.04385,358.087249
9565ff21-139c7730,person,1219.491053,138.85711,1261.226639,247.589289
9565ff21-139c7730,person,1260.128332,156.429989,1279.033175,275.046915
9565ff21-139c7730,person,1115.152089,163.01982,1157.985979,293.718098
95751d19-9a77896e,person,275.399904,372.792729,282.149901,394.392722
95751d19-9a77896e,person,264.599906,371.442731,275.399904,384.942726
95751d19-9a77896e,person,71.549975,369.224871,82.349971,425.92485
95751d19-9a77896e,person,56.69998,375.974868,80.999973,424.57485
95751d19-9a77896e,person,28.34999,369.224871,53.999981,427.274849
95751d19-9a77896e,person,0.0,371.51987,19.085612,429.569848
95783f1d-a5a00a34,person,278.426997,267.449588,312.357169,343.293502
95783f1d-a5a00a34,person,840.01262,227.652633,855.359988,262.184211
957beff7-6ce5ffd4,person,2.495508,326.91156,32.441605,393.042523
957beff7-6ce5ffd4,person,111.05011,323.168298,144.739469,391.794769
957beff7-6ce5ffd4,person,882.162108,301.956478,904.621681,366.83969
957beff7-6ce5ffd4,person,925.8335,299.46097,950.788579,356.857655
957beff7-6ce5ffd4,person,1008.185267,300.708724,1035.635853,365.591936
957beff7-6ce5ffd4,person,962.018368,288.231184,986.973448,361.848672
957beff7-6ce5ffd4,person,909.612697,305.69974,928.329008,348.123378
95805c93-214423cd,person,904.229708,331.559891,923.129703,392.30987
95805c93-214423cd,person,936.629696,334.25989,957.988775,395.317963
95805c93-214423cd,person,1012.22967,316.709896,1075.679645,423.359859
958823bd-a933ecf1,person,185.856898,179.212371,222.981873,253.46232
958823bd-a933ecf1,person,211.169381,184.274868,222.981874,234.899833
958823bd-a933ecf1,person,221.294374,180.899871,243.231859,236.587333
958823bd-a933ecf1,person,234.794365,184.274868,251.669353,226.462339
958823bd-a933ecf1,person,251.669353,179.212371,266.856843,221.399843
958823bd-a933ecf1,person,283.731831,175.837374,302.294319,216.337347
95a0fafa-cd9daf9b,person,708.009468,357.637622,724.155636,388.315341
95aba1cb-10f102d6,person,985.970872,288.406462,1006.927745,332.316095
95ac96dd-59f80654,person,891.655206,249.269969,903.939558,289.194113
95ac96dd-59f80654,person,926.972718,246.198887,966.896863,312.227279
95b5dea8-a43ae49d,person,975.606355,195.074868,1005.981336,301.387293
95b5dea8-a43ae49d,person,957.043868,221.399843,987.418847,305.774785
95ba3fda-2a557ef3,person,1196.478072,380.547512,1255.164917,502.872905
95bd3f58-5e955b7c,person,319.063866,275.310378,374.260568,376.279955
95bd3f58-5e955b7c,person,897.282975,319.736993,918.823153,349.354736
95bd3f58-5e955b7c,person,1241.9258,342.623434,1266.158499,384.357525
95bd3f58-5e955b7c,person,983.443682,325.122039,1000.945076,356.08604
95bd3f58-5e955b7c,person,1018.446471,313.607829,1034.601601,361.471087
95d8da14-f6e0bd09,person,23.259458,199.541666,46.518916,233.818762
95e3be8c-253268dc,person,36.737017,323.362294,64.28978,389.182785
95e3be8c-253268dc,person,260.220545,338.669385,275.527634,375.406403
95facea7-a5552bb3,person,450.439209,293.2222,471.651028,338.141346
95facea7-a5552bb3,person,484.128569,286.786222,499.827416,339.022284
95facea7-a5552bb3,person,536.534238,291.974446,554.111951,339.022284
95facea7-a5552bb3,person,427.979637,283.240168,439.209424,311.938511
960aec63-34c6b958,person,752.856509,410.399712,779.85649,496.462154
96223118-1107d8b8,person,920.830543,293.800746,951.541423,372.11349
96223118-1107d8b8,person,1020.640902,284.587481,1059.029502,375.184577
96223118-1107d8b8,person,1189.550743,238.521161,1238.688151,385.933385
96223118-1107d8b8,person,1237.152607,249.269969,1266.327943,379.791209
96223118-1107d8b8,person,1252.508047,236.985617,1280.0,387.468929
96223118-1107d8b8,person,881.140058,317.238499,904.20446,380.940182
9630ebce-5f3ddbc1,person,26.199582,237.371583,68.045501,326.936531
9630ebce-5f3ddbc1,person,162.489411,289.250737,200.664636,389.093631
9630ebce-5f3ddbc1,person,158.084579,254.746207,216.815693,382.486381
9630ebce-5f3ddbc1,person,278.483363,262.821736,293.90028,318.616295
9630ebce-5f3ddbc1,person,304.178225,278.972792,315.190309,317.882155
9630ebce-5f3ddbc1,person,315.190311,272.365543,331.341367,315.67974
9630ebce-5f3ddbc1,person,316.658586,271.631404,344.555866,328.160101
9630ebce-5f3ddbc1,person,285.824751,273.83382,318.126864,334.033213
9630ebce-5f3ddbc1,person,263.066445,265.758293,282.888196,327.425963
9630ebce-5f3ddbc1,person,348.9607,270.897265,368.782452,324.489406
9630ebce-5f3ddbc1,person,814.404815,287.537763,827.619315,324.978848
9630ebce-5f3ddbc1,person,863.102683,296.592128,874.848905,316.413879
9630ebce-5f3ddbc1,person,850.62232,298.060405,859.431988,314.9456
9630ebce-5f3ddbc1,person,840.344375,293.655571,849.888181,314.9456
9630ebce-5f3ddbc1,person,832.268848,293.655571,842.546793,325.957684
9630ebce-5f3ddbc1,person,846.217486,295.123849,855.027154,327.425961
96624542-9a0aeb28,person,1209.947476,308.724082,1265.070368,442.636823
96624542-9a0aeb28,person,448.304923,368.067778,463.113793,416.533174
966a72ee-e801b23b,person,342.323703,376.056331,352.318556,409.788959
9695b2e9-17a7760c,person,46.545875,471.515283,62.2797,515.220353
9695b2e9-17a7760c,person,57.035092,471.515283,81.509932,528.706479
9695b2e9-17a7760c,person,572.754932,458.778366,584.992353,502.483438
9695b2e9-17a7760c,person,660.165074,425.562512,695.129131,488.497814
9695b2e9-17a7760c,person,838.481764,411.576889,876.942227,521.713669
9695b2e9-17a7760c,person,932.884718,437.799932,973.093384,507.728046
96c628be-830e2590,person,617.706718,114.445176,631.816397,134.825823
96c628be-830e2590,person,741.558348,125.41937,749.397058,153.63873
96c628be-830e2590,person,746.261572,125.41937,765.074478,178.722604
96c628be-830e2590,person,816.809967,133.258083,829.351906,178.722604
96c628be-830e2590,person,843.981446,131.962404,865.409976,178.722604
96c628be-830e2590,person,882.655138,141.096792,899.900301,161.477439
96c628be-830e2590,person,929.687403,141.096792,943.797082,156.774214
96c628be-830e2590,person,832.168954,125.212409,843.981446,182.587369
96e42e11-1303bb9a,person,813.525907,401.567077,826.886734,437.195947
96e42e11-1303bb9a,person,763.051672,394.144395,774.927963,423.835121
96e42e11-1303bb9a,person,782.350645,395.62893,794.226935,420.866049
96e42e11-1303bb9a,person,835.793952,398.598004,846.185707,410.474295
96e42e11-1303bb9a,person,752.659918,394.144395,761.567137,419.381512
96eb3548-370a8981,person,411.749856,257.078479,450.899842,359.678444
96eb3548-370a8981,person,998.035373,259.778477,1052.035355,420.235567
97257912-816ea0fa,person,1168.175675,339.40446,1181.641678,374.905739
97257912-816ea0fa,person,1204.187053,333.385567,1222.957818,382.352847
97257912-816ea0fa,person,1134.408681,332.161386,1163.789049,398.267214
97257912-816ea0fa,person,1234.791605,328.48884,1262.947791,404.388125
9755d6d4-8f273025,person,753.377665,288.869675,772.211708,307.703718
9758eadd-dcca968f,person,1179.625046,411.061409,1209.380162,495.91859
9758eadd-dcca968f,person,909.184082,385.714459,927.918783,405.551201
9758eadd-dcca968f,person,93.306163,345.306289,113.142905,407.020603
9758eadd-dcca968f,person,115.346988,345.306289,148.408227,430.16347
9758eadd-dcca968f,person,301.959319,359.706277,308.571567,393.869558
9758eadd-dcca968f,person,289.836865,358.604236,296.449113,390.563433
9758eadd-dcca968f,person,279.918493,359.485889,288.734824,390.343046
9758eadd-dcca968f,person,271.102163,359.485889,279.918493,389.241005
9758eadd-dcca968f,person,197.265395,350.66956,208.285808,368.302221
9758eadd-dcca968f,person,218.20418,349.567517,225.918469,364.996097
9758eadd-dcca968f,person,208.285808,345.159352,219.30622,381.526715
9758eadd-dcca968f,person,172.069972,344.93893,190.804674,394.530789
9758eadd-dcca968f,person,66.122479,352.873625,84.85718,391.44507
975aed5a-7a0a6304,person,909.241197,228.841009,950.570341,340.582773
975aed5a-7a0a6304,person,47.451981,256.393772,85.719709,368.135535
975aed5a-7a0a6304,person,1.530709,248.740226,33.675599,366.604827
975aed5a-7a0a6304,person,123.987436,253.332354,154.601618,354.359153
975aed5a-7a0a6304,person,165.316581,260.985899,197.461471,355.889862
975aed5a-7a0a6304,person,183.685089,279.354408,218.891398,352.828444
975aed5a-7a0a6304,person,241.852036,245.678808,267.874089,357.420571
975aed5a-7a0a6304,person,209.707145,241.086681,248.110822,368.081797
975aed5a-7a0a6304,person,1090.630224,297.722917,1170.227097,404.872553
975aed5a-7a0a6304,person,1007.971933,248.740226,1052.362497,343.644189
975aed5a-7a0a6304,person,1119.713696,332.929226,1148.797169,386.504045
9760d7ce-8c65c87f,person,392.603406,304.037712,406.423302,340.890768
9760d7ce-8c65c87f,person,934.650438,245.68704,966.896862,319.393153
9760d7ce-8c65c87f,person,810.271375,270.255746,824.689468,310.179889
9760d7ce-8c65c87f,person,1152.771997,198.695909,1224.868255,368.530561
9760d7ce-8c65c87f,person,1066.707222,205.762896,1141.948879,385.421546
97856418-8603c17e,person,119.314844,388.975133,128.055859,404.708957
97856418-8603c17e,person,103.581018,396.842045,126.307656,445.791726
97856418-8603c17e,person,114.070236,398.590249,140.293279,444.043524
97a17767-c3abd44d,person,1163.14322,380.865224,1186.947296,413.926444
97a17767-c3abd44d,person,484.582991,371.985937,499.129926,406.369601
97beebed-43490f1e,person,950.044806,306.369492,987.966763,414.147685
97beebed-43490f1e,person,908.131068,296.390026,933.079724,367.244211
97beebed-43490f1e,person,876.196786,306.369492,903.141334,367.244211
97d1fe39-4df68ccb,person,437.961669,356.857656,465.412259,424.236376
97d47cfc-923c6bd6,person,687.114477,423.971054,694.788163,445.713159
97d47cfc-923c6bd6,person,678.161846,422.692107,689.672372,446.992109
97d47cfc-923c6bd6,person,532.361845,432.923686,545.15132,457.223688
97d47cfc-923c6bd6,person,525.967109,436.760529,533.640792,461.060527
97d47cfc-923c6bd6,person,513.177633,438.039476,523.409212,462.339476
97d47cfc-923c6bd6,person,502.946056,436.760529,511.898686,462.339478
97d47cfc-923c6bd6,person,844.904591,403.416535,856.415116,444.342851
97d47cfc-923c6bd6,person,913.967747,395.742852,938.267747,446.900746
97d47cfc-923c6bd6,person,438.26595,433.563161,452.334371,469.373688
97d47cfc-923c6bd6,person,419.081739,436.121054,431.871212,468.094738
97d47cfc-923c6bd6,person,393.502792,436.121054,406.292265,473.210529
97d47cfc-923c6bd6,person,381.992265,434.842107,392.223843,478.326317
97d47cfc-923c6bd6,person,1036.81332,377.289475,1059.834372,452.74737
97d47cfc-923c6bd6,person,1249.118587,358.105264,1279.356147,468.094738
97daa418-a30ac24a,person,902.147505,268.349964,922.632233,324.682972
97daa418-a30ac24a,person,744.415082,268.349964,760.802866,312.392134
97e8c2fc-a04742b1,person,1000.852344,352.074526,1030.232694,405.326411
97f52cc4-301eb414,person,867.60643,253.462321,914.856398,368.212241
97f52cc4-301eb414,person,842.293947,246.712325,879.418922,341.21226
97f52cc4-301eb414,person,1186.54371,307.462284,1235.481177,381.712234
97f52cc4-301eb414,person,1215.231191,285.524799,1255.731163,390.149727
97f52cc4-301eb414,person,1205.106198,265.274813,1279.356147,427.274701
981aff04-ddf44f92,person,137.562685,300.386385,179.29827,398.13552
981aff04-ddf44f92,person,104.613541,289.403334,139.759299,399.233822
981aff04-ddf44f92,person,79.764375,302.34765,97.337252,396.801869
981aff04-ddf44f92,person,54.503362,308.937476,75.371152,400.09678
981aff04-ddf44f92,person,316.998226,300.935534,336.767716,336.081292
98320beb-011ea828,person,1078.779871,264.455751,1120.693613,350.279127
98320beb-011ea828,person,260.141706,297.387976,271.119114,319.342793
98320beb-011ea828,person,230.20332,301.37976,241.180727,333.31404
98320beb-b1db6d9f,person,395.106755,239.96233,437.294228,320.962274
98320beb-b1db6d9f,person,361.356778,263.587314,373.16927,320.962274
98320beb-b1db6d9f,person,369.794272,266.962312,383.294263,320.962274
98320beb-b1db6d9f,person,346.169288,248.399824,366.419274,327.71227
98320beb-b1db6d9f,person,1226.542224,192.712361,1267.543655,212.118187
9833771a-dc6c8bf6,person,1211.856193,246.374831,1270.918652,437.0622
986151b1-0c0138d2,person,745.260984,377.359015,782.39717,464.548322
9868abb2-6d496a39,person,1218.319654,281.680879,1276.529814,389.314758
9868abb2-6d496a39,person,227.648657,387.118148,256.204581,444.229999
9868abb2-6d496a39,person,267.187633,384.921538,285.858816,440.935089
9868abb2-6d496a39,person,336.380839,380.528317,360.543548,438.738475
9868abb2-6d496a39,person,304.529997,378.331707,337.479143,444.230001
988cd8e2-61223282,person,860.950289,326.91156,874.675583,361.848672
98a357d8-b3fdc14b,person,554.940865,369.675989,566.466559,388.88548
98a357d8-b3fdc14b,person,461.454675,363.272826,478.102901,402.972441
98a357d8-b3fdc14b,person,401.705135,519.93689,411.950196,521.217523
98ae55ec-9b97762e,person,384.209297,313.355115,412.151793,408.160007
98ae55ec-9b97762e,person,173.642643,321.338685,206.57487,416.143577
98ae55ec-9b97762e,person,297.387976,305.371544,335.309931,404.168223
98ae55ec-9b97762e,person,1204.521096,323.334577,1241.445107,422.131255
98ae55ec-9b97762e,person,1098.738796,317.3469,1124.685396,418.139468
98ae55ec-9b97762e,person,0.997946,317.3469,16.965086,418.139468
98ae55ec-9b97762e,person,87.819268,321.338685,116.75971,416.143577
98ae55ec-9b97762e,person,107.778192,319.342793,145.700148,421.133308
98ae55ec-9b97762e,person,59.876773,316.348955,88.817212,407.162059
98ae55ec-9b97762e,person,234.517363,327.326362,263.457804,410.155899
98ae55ec-9b97762e,person,260.463965,320.340739,284.414676,373.23189
98ae55ec-9b97762e,person,328.324309,316.348955,348.283232,371.235996
98ae55ec-9b97762e,person,923.10026,316.348955,964.016055,409.157954
98ae55ec-9b97762e,person,875.198842,301.37976,922.102313,410.155899
98ae55ec-9b97762e,person,853.244024,324.332524,882.184463,379.219565
98ae55ec-9b97762e,person,1058.820946,316.348955,1080.775762,418.139469
98ae55ec-9b97762e,person,1071.794247,326.328416,1102.73058,411.153845
98ae55ec-9b97762e,person,1119.695666,319.342793,1143.646378,411.153844
98ae55ec-9b97762e,person,1053.831215,326.328416,1066.804516,382.213405
98ae55ec-9b97762e,person,1191.547795,312.357169,1222.484128,411.153845
98ae55ec-9b97762e,person,1239.449214,315.351008,1275.375279,425.125094
98ae55ec-9b97762e,person,204.584254,321.631719,237.5334,421.577462
98ae55ec-b250de3f,person,1171.71611,369.586079,1192.119127,424.266162
98ae55ec-b250de3f,person,940.987155,367.370911,950.780605,400.015738
98ae55ec-b250de3f,person,135.009675,283.310482,225.599069,450.615219
98ae55ec-b250de3f,person,47.684763,292.054614,120.319503,429.396083
98ba3821-b740d12e,person,845.668945,415.462209,874.356425,494.774655
98ba3821-b740d12e,person,432.231729,444.149689,444.044221,479.587165
98cb9f15-2dab5b1a,person,67.378719,410.511079,93.581554,454.182471
98cb9f15-2dab5b1a,person,939.558793,325.663805,990.716709,441.704931
98cb9f15-2dab5b1a,person,53.653423,399.281294,76.112997,452.934717
98cb9f15-2dab5b1a,person,848.472749,341.884609,907.11719,455.430226
98cb9f15-2dab5b1a,person,915.851466,336.893591,940.806547,405.520065
98cb9f15-ff3bc1d2,person,1092.071334,347.823769,1145.436078,445.023834
98cb9f15-ff3bc1d2,person,1132.094889,353.541417,1179.741981,486.953272
98cb9f15-ff3bc1d2,person,1168.306679,347.823769,1219.765537,488.859159
98cb9f15-ff3bc1d2,person,1208.330236,347.823769,1248.353792,511.729764
98cb9f15-ff3bc1d2,person,1034.894824,357.353185,1063.483079,427.870878
98cb9f15-ff3bc1d2,person,893.859434,372.600255,912.918269,420.247347
98cb9f15-ff3bc1d2,person,880.518249,370.694372,903.388852,429.776764
98cb9f15-ff3bc1d2,person,867.177062,370.694372,884.330014,416.435579
98cb9f15-ff3bc1d2,person,846.212342,363.070837,859.553529,410.717929
98cb9f15-ff3bc1d2,person,829.059389,364.97672,846.212342,410.717925
98d555dd-de39ab7c,person,1167.138107,591.552828,1271.875262,716.845873
98d555dd-de39ab7c,person,1124.068622,607.21446,1175.947772,716.845873
98d555dd-de39ab7c,person,1044.781621,622.87609,1080.999142,716.845873
98d555dd-de39ab7c,person,993.88132,591.552828,1021.289173,676.712944
98d555dd-de39ab7c,person,603.381706,602.667905,616.032461,637.457481
98d555dd-de39ab7c,person,736.214631,587.908691,762.57037,663.813219
98d555dd-de39ab7c,person,764.678829,614.26443,784.709191,677.518204
98d555dd-de39ab7c,person,788.926109,608.993282,806.848013,683.843583
98d555dd-de39ab7c,person,872.210245,592.125609,899.620214,673.301287
98de2d01-03a29125,person,1139.46863,189.013703,1165.176452,224.514983
98e34ad2-1a8c6b67,person,1138.576077,177.193189,1157.247259,239.796566
98e34ad2-1a8c6b67,person,1156.148955,150.833872,1201.179456,243.09148
98ff2c1f-867757d0,person,1098.820688,101.842907,1134.765243,163.248191
98ff2c1f-867757d0,person,746.863578,119.815185,766.333547,149.768981
98ff2c1f-867757d0,person,1175.202868,101.842907,1199.165905,140.782843
990140fc-2016a715,person,753.779962,398.045976,774.935947,428.604624
990140fc-2016a715,person,667.98069,405.489743,678.558687,423.119733
990140fc-2016a715,person,238.984288,371.405097,256.61428,399.613083
994376dd-641936d4,person,822.043961,305.774785,840.606448,322.649773
994376dd-641936d4,person,361.356778,304.087285,381.606764,341.212259
994376dd-641936d4,person,226.356871,300.712288,251.669354,364.837244
994376dd-641936d4,person,415.356742,307.462284,427.169232,337.837264
997d5906-b6d33e03,person,1108.443847,309.203234,1162.018664,408.699325
997d5906-b6d33e03,person,1162.018664,301.54969,1198.755683,402.57649
997d5906-b6d33e03,person,878.837483,332.163872,898.736701,373.493017
997d5906-b6d33e03,person,857.407556,336.755998,872.714648,376.554435
997d5906-b6d33e03,person,759.442174,344.409544,774.749266,382.677272
99942588-f7a977e6,person,869.211163,254.476288,922.102313,390.196975
99942588-f7a977e6,person,829.293314,285.412621,877.194734,406.164113
999b011b-2fc72df9,person,915.851468,289.478937,948.293073,393.042523
999b011b-2fc72df9,person,666.300659,301.956477,685.016969,350.618884
999b011b-2fc72df9,person,831.004193,291.974446,858.454781,363.096427
999b011b-2fc72df9,person,942.054302,286.98343,983.230187,399.281294
999b011b-2fc72df9,person,1262.311199,279.496906,1279.779754,365.591936
999b011b-2fc72df9,person,857.407556,289.916303,877.306774,361.85963
